📺央视频道,#genre#
CCTV3,http://27.185.1.27:8092/hls/3/index.m3u8
CCTV3,http://39.164.164.132:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV3,http://shlt.sohu.blog:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV3,http://39.165.39.49:85/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://111.120.8.205:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://39.152.103.17:8089/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&down=1
CCTV3,http://111.221.137.234:44330/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV3,http://183.234.143.5:85/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://183.11.239.36:808/hls/91/index.m3u8
CCTV4,http://119.62.24.75:50085/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://1.194.245.166:9003/hls/3/index.m3u8
CCTV4,http://183.62.8.58:50085/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://221.205.21.126:9003/hls/4/index.m3u8
CCTV4,http://39.165.39.49:85/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://116.179.159.179:9003/hls/4/index.m3u8
CCTV4,http://171.120.251.9:9003/hls/4/index.m3u8
CCTV4,http://116.135.27.81:9003/hls/4/index.m3u8
CCTV4,http://123.14.89.116:9003/hls/4/index.m3u8
CCTV4,http://123.14.92.33:9003/hls/4/index.m3u8
CCTV4,http://222.89.32.155:85/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://125.43.243.134:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://39.152.103.17:8089/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&down=1
CCTV4,http://183.131.110.207:85/tsfile/live/5/2004_1.m3u8?key=txiptv
CCTV4,http://58.245.98.139:85/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
