📺央视频道,#genre#
CCTV3,http://125.108.127.98:7778/rtp/233.50.200.107:5140
CCTV3,http://202.105.239.77:8188/rtp/239.77.0.169:5146
CCTV3,http://202.105.239.77:8188/rtp/239.77.1.7:5146
CCTV3,http://202.105.239.77:8188/rtp/239.77.0.107:5146
CCTV3,http://202.105.239.77:8188/rtp/239.77.1.78:5146
CCTV3,http://113.120.193.39:8188/rtp/239.21.2.45:5002
CCTV3,http://58.37.164.39:4000/rtp/233.18.204.69:5140
CCTV3,http://123.149.114.41:8009/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://101.66.194.203:85/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV3,http://27.10.79.38:8003/rtp/225.0.4.142:7980
CCTV3,http://114.250.22.176:8188/rtp/239.3.1.193:8012
CCTV3,http://171.122.198.103:8082/rtp/226.0.2.208:9576
CCTV3,http://221.205.22.60:9003/hls/3/index.m3u8
CCTV4,http://183.21.81.230:4022/rtp/239.77.1.166:5146
CCTV4,http://183.21.81.230:4022/rtp/239.77.0.78:5146
CCTV4,http://183.21.81.230:4022/rtp/239.77.1.163:5146
CCTV4,http://123.118.54.253:8686/rtp/239.3.1.105:8092
CCTV4,http://183.44.113.165:2222/rtp/239.77.1.166:5146
CCTV4,http://180.171.157.7:8889/rtp/233.18.204.188:5140
CCTV4,http://180.171.157.7:8889/rtp/233.18.204.204:5140
CCTV4,http://116.237.61.115:4022/rtp/233.18.204.188:5140
CCTV4,http://106.80.125.176:7788/rtp/235.254.198.183:7980
CCTV4,http://106.80.125.176:7788/rtp/235.254.199.183:7980
CCTV4,http://106.80.125.176:7788/rtp/235.254.199.78:7980
CCTV4,http://14.19.159.29:8100/rtp/239.77.0.78:5146
CCTV4,http://14.19.159.29:8100/rtp/239.77.1.163:5146
CCTV4,http://14.19.159.29:8100/rtp/239.77.1.166:5146
CCTV4,http://14.19.159.29:8100/rtp/239.253.43.120:5146
CCTV4,http://14.19.159.29:8100/rtp/239.253.43.121:5146
CCTV4,http://14.19.159.29:8100/rtp/239.77.0.194:5146
CCTV4,http://14.19.159.29:8100/rtp/239.77.1.180:5146
CCTV4,http://171.213.142.212:9100/rtp/239.94.0.20:5140
CCTV4,http://171.213.142.212:9100/rtp/239.94.0.4:5140
CCTV4,http://125.108.127.98:7778/rtp/233.50.200.101:5140
CCTV4,http://125.108.127.98:7778/rtp/233.50.201.226:5140
CCTV4,http://202.105.239.77:8188/rtp/239.77.0.78:5146
CCTV4,http://202.105.239.77:8188/rtp/239.77.1.163:5146
CCTV4,http://202.105.239.77:8188/rtp/239.77.1.166:5146
CCTV4,http://202.105.239.77:8188/rtp/239.253.43.120:5146
CCTV4,http://202.105.239.77:8188/rtp/239.253.43.121:5146
CCTV4,http://202.105.239.77:8188/rtp/239.77.0.194:5146
CCTV4,http://202.105.239.77:8188/rtp/239.77.1.180:5146
CCTV4,http://113.120.193.39:8188/rtp/239.21.2.152:5002
CCTV4,http://113.120.193.39:8188/rtp/239.21.1.154:5002
CCTV4,http://113.120.193.39:8188/rtp/239.21.2.29:5002
CCTV4,http://113.120.193.39:8188/rtp/239.21.2.28:5002
CCTV4,http://58.37.164.39:4000/rtp/233.18.204.188:5140
CCTV4,http://49.74.72.229:8888/rtp/239.49.8.131:6000
CCTV4,http://123.149.114.41:8009/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://27.10.79.38:8003/rtp/225.0.4.176:7980
CCTV4,http://221.205.22.60:9003/hls/4/index.m3u8
CCTV4美洲,http://idc.zymok.cn:10000/rtp/239.253.43.121:5146
CCTV4美洲,http://183.44.113.165:2222/rtp/239.253.43.121:5146
CCTV4美洲,http://221.232.243.168:40000/rtp/239.69.1.232:11034
CCTV4美洲,http://183.21.81.230:4022/rtp/239.253.43.121:5146
CCTV4美洲,http://113.102.83.19:4022/rtp/239.253.43.121:5146
CCTV4美洲,http://223.76.232.210:4022/rtp/239.69.1.232:11034
CCTV4欧洲,http://223.76.232.213:4022/rtp/239.69.1.231:11028
CCTV4欧洲,http://183.21.81.230:4022/rtp/239.253.43.120:5146
CCTV4欧洲,http://223.76.232.210:4022/rtp/239.69.1.231:11028
CCTV4欧洲,http://14.118.74.55:10001/rtp/239.253.43.120:5146
CCTV4欧洲,http://123.118.54.253:8686/rtp/239.3.1.213:4220
CCTV5,http://183.21.81.230:4022/rtp/239.77.0.170:5146
CCTV5,http://14.118.74.55:10001/rtp/239.77.0.170:5146
CCTV5,http://60.4.29.183:8077/rtp/239.253.92.181:6046
CCTV5,http://116.9.34.226:4000/udp/239.81.0.232:4056
CCTV5,http://123.118.54.253:8686/rtp/239.3.1.173:8001
CCTV5,http://144.255.16.170:6688/udp/239.21.2.46:5002
CCTV5,http://180.171.157.7:8889/rtp/233.18.204.71:5140
CCTV5,http://116.237.61.115:4022/rtp/233.18.204.71:5140
CCTV5,http://106.80.125.176:7788/rtp/235.254.199.54:7980
CCTV5,http://106.80.125.176:7788/rtp/235.254.199.146:7980
CCTV5,http://106.80.125.176:7788/rtp/235.254.199.96:7980
CCTV5,http://14.19.159.29:8100/rtp/239.77.0.170:5146
CCTV5,http://14.19.159.29:8100/rtp/239.77.1.8:5146
CCTV5,http://14.19.159.29:8100/rtp/239.77.0.176:5146
CCTV5,http://14.19.159.29:8100/rtp/239.77.1.77:5146
CCTV5,http://171.213.142.212:9100/rtp/239.94.0.33:5140
CCTV5,http://171.213.142.212:9100/rtp/239.94.2.30:5140
CCTV5,http://171.213.142.212:9100/rtp/239.94.0.5:5140
CCTV5,http://125.108.127.98:7778/rtp/233.50.201.108:5140
CCTV5,http://125.108.127.98:7778/rtp/233.50.201.193:5140
CCTV5,http://125.108.127.98:7778/rtp/233.50.201.197:5140
CCTV5,http://125.108.127.98:7778/rtp/233.50.201.195:5140
CCTV5,http://125.108.127.98:7778/rtp/233.50.200.108:5140
CCTV5,http://125.108.127.98:7778/rtp/233.50.201.194:5140
CCTV5,http://125.108.127.98:7778/rtp/233.50.201.227:5140
CCTV5,http://202.105.239.77:8188/rtp/239.77.0.170:5146
CCTV5,http://202.105.239.77:8188/rtp/239.77.1.8:5146
CCTV5,http://202.105.239.77:8188/rtp/239.77.0.176:5146
CCTV5,http://113.120.193.39:8188/rtp/239.21.2.46:5002
CCTV5,http://58.37.164.39:4000/rtp/233.18.204.71:5140
CCTV5,http://1.203.77.216:8899/rtp/225.1.8.20:8004
CCTV5,http://123.149.114.41:8009/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://27.10.79.38:8003/rtp/225.0.4.143:7980
CCTV5,http://114.250.22.176:8188/rtp/239.3.1.89:4120
CCTV5,http://221.205.22.60:9003/hls/5/index.m3u8
CCTV5+,http://14.118.74.55:10001/rtp/239.77.1.31:5146
CCTV5+,http://idc.zymok.cn:10000/rtp/239.77.1.31:5146
CCTV5+,http://113.102.83.19:4022/rtp/239.77.1.31:5146
CCTV5+,http://183.21.81.230:4022/rtp/239.77.1.31:5146
CCTV5+,http://183.21.81.230:4022/rtp/239.77.0.87:5146
CCTV5+,http://116.9.34.226:4000/udp/239.81.0.101:4056
CCTV5+,http://183.44.113.165:2222/rtp/239.77.0.87:5146
CCTV5+,http://113.102.83.19:4022/rtp/239.77.0.87:5146
CCTV5+,http://180.171.157.7:8889/rtp/233.18.204.67:5140
CCTV5+,http://116.237.61.115:4022/rtp/233.18.204.67:5140
CCTV5+,http://14.19.159.29:8100/rtp/239.77.0.87:5146
CCTV5+,http://14.19.159.29:8100/rtp/239.77.1.31:5146
CCTV5+,http://171.213.142.212:9100/rtp/239.94.0.23:5140
CCTV5+,http://202.105.239.77:8188/rtp/239.77.0.87:5146
CCTV5+,http://202.105.239.77:8188/rtp/239.77.1.31:5146
CCTV5+,http://113.120.193.39:8188/rtp/239.21.1.142:5002
CCTV5+,http://58.37.164.39:4000/rtp/233.18.204.67:5140
CCTV5+,http://171.122.198.103:8082/rtp/226.0.2.168:9256
CCTV5+,http://221.205.22.60:9003/hls/6/index.m3u8
CCTV6,http://14.118.74.55:10001/rtp/239.77.0.171:5146
CCTV6,http://183.44.113.165:2222/rtp/239.77.1.9:5146
CCTV6,http://183.21.81.230:4022/rtp/239.77.1.9:5146
CCTV6,http://113.102.83.19:4022/rtp/239.77.0.171:5146
